event_id,event_name,event_type,timestamp,user_id,persona,src_ip,domain_name,city,country,os,user_agent,device_type,login_type,tls_version,records_accessed,query_complexity,is_admin_action,label,scenario,reconstruction_error,interestingness_score,reasons,is_interesting,src_ip_redacted,user_agent_redacted
evt_test_00800,ConnectedAppOAuth,auth,2026-03-28T01:54:39+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.117,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,26,0,False,0,benign,0.1635561,54.3,"{""login_hour_deviation"": {""circular_hour_distance"": 10.57, ""normal_mean_hour"": 11.57, ""value"": 1}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00801,ConnectedAppOAuth,auth,2026-03-15T03:00:09+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.79,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,16,0,False,0,benign,0.14868012,50.93,"{""login_hour_deviation"": {""circular_hour_distance"": 8.57, ""normal_mean_hour"": 11.57, ""value"": 3}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00802,Logout,auth,2026-03-16T02:29:41+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.32,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,23,0,False,0,benign,0.13640542,47.96,"{""login_hour_deviation"": {""circular_hour_distance"": 9.57, ""normal_mean_hour"": 11.57, ""value"": 2}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00803,ConnectedAppOAuth,auth,2026-03-17T20:20:21+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.59,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,22,0,False,0,benign,0.14498745,50.05,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00804,ReportExport,data_access,2026-03-18T00:36:02+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.20,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,727,6,False,0,benign,0.1785099,57.46,"{""login_hour_deviation"": {""circular_hour_distance"": 11.57, ""normal_mean_hour"": 11.57, ""value"": 0}, ""model_reconstruction_error"": {""ratio"": 1.07, ""threshold"": 0.167078, ""value"": 0.17851}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00805,SOQLQuery,query,2026-03-19T23:16:40+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.26,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,312,6,False,0,benign,0.11135605,41.33,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00806,SOQLQuery,query,2026-03-20T23:11:53+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.28,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,173,5,False,0,benign,0.13577923,47.8,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00807,SOQLQuery,query,2026-03-21T02:30:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.183,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,337,7,False,0,benign,0.1475691,50.67,"{""login_hour_deviation"": {""circular_hour_distance"": 9.57, ""normal_mean_hour"": 11.57, ""value"": 2}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00808,SOQLQuery,query,2026-03-22T04:39:09+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.175,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,1472,5,False,0,benign,0.13328569,80.0,"{""high_records_accessed"": {""normal_mean"": 296.39, ""normal_p95"": 770.85, ""normal_std"": 252.02, ""value"": 1472.0, ""z_score"": 4.66}, ""login_hour_deviation"": {""circular_hour_distance"": 7.57, ""normal_mean_hour"": 11.57, ""value"": 4}}",True,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00809,SOQLQuery,query,2026-03-23T20:50:43+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.72,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,249,6,False,0,benign,0.12573537,45.23,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00810,ConnectedAppOAuth,auth,2026-03-24T01:44:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.158,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,13,0,False,0,benign,0.16078131,53.69,"{""login_hour_deviation"": {""circular_hour_distance"": 10.57, ""normal_mean_hour"": 11.57, ""value"": 1}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00811,Login,auth,2026-03-25T23:32:52+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.184,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,20,0,False,0,benign,0.15167563,51.63,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00812,SOQLQuery,query,2026-03-26T21:29:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.50,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,259,7,False,0,benign,0.13052951,46.47,"{""login_hour_deviation"": {""circular_hour_distance"": 9.43, ""normal_mean_hour"": 11.57, ""value"": 21}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00813,ConnectedAppOAuth,auth,2026-03-27T20:41:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.31,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,7,0,False,0,benign,0.13673556,48.04,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00814,SOQLQuery,query,2026-03-28T22:14:49+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.146,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,622,5,False,0,benign,0.1399853,48.84,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00815,SOQLQuery,query,2026-03-15T01:58:52+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.6,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,513,6,False,0,benign,0.13884926,48.56,"{""login_hour_deviation"": {""circular_hour_distance"": 10.57, ""normal_mean_hour"": 11.57, ""value"": 1}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00816,SOQLQuery,query,2026-03-16T22:00:57+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.13,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,239,6,False,0,benign,0.14009246,48.87,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00817,SOQLQuery,query,2026-03-17T04:27:15+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.54,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,556,5,False,0,benign,0.098546185,37.62,"{""login_hour_deviation"": {""circular_hour_distance"": 7.57, ""normal_mean_hour"": 11.57, ""value"": 4}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00818,SOQLQuery,query,2026-03-18T01:57:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.116,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,291,5,False,0,benign,0.11587159,42.58,"{""login_hour_deviation"": {""circular_hour_distance"": 10.57, ""normal_mean_hour"": 11.57, ""value"": 1}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00819,SOQLQuery,query,2026-03-19T03:10:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.28,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,423,4,False,0,benign,0.11112917,41.26,"{""login_hour_deviation"": {""circular_hour_distance"": 8.57, ""normal_mean_hour"": 11.57, ""value"": 3}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00820,SOQLQuery,query,2026-03-20T04:24:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.121,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,216,8,False,0,benign,0.12546864,45.16,"{""login_hour_deviation"": {""circular_hour_distance"": 7.57, ""normal_mean_hour"": 11.57, ""value"": 4}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00821,DashboardView,data_access,2026-03-21T19:17:05+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.165,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,17,0,False,0,benign,0.16380338,54.36,"{""login_hour_deviation"": {""circular_hour_distance"": 7.43, ""normal_mean_hour"": 11.57, ""value"": 19}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00822,Login,auth,2026-03-22T21:05:04+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.221,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,17,0,False,0,benign,0.15504098,52.4,"{""login_hour_deviation"": {""circular_hour_distance"": 9.43, ""normal_mean_hour"": 11.57, ""value"": 21}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00823,SOQLQuery,query,2026-03-23T02:40:04+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.180,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,424,4,False,0,benign,0.11741868,43.01,"{""login_hour_deviation"": {""circular_hour_distance"": 9.57, ""normal_mean_hour"": 11.57, ""value"": 2}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00824,SOQLQuery,query,2026-03-24T23:00:57+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.173,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,545,5,False,0,benign,0.098952815,37.74,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00825,ConnectedAppOAuth,auth,2026-03-25T22:38:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.137,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,8,0,False,0,benign,0.15839922,53.16,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00826,SOQLQuery,query,2026-03-26T21:14:05+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.73,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,405,6,False,0,benign,0.12527737,45.11,"{""login_hour_deviation"": {""circular_hour_distance"": 9.43, ""normal_mean_hour"": 11.57, ""value"": 21}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00827,SOQLQuery,query,2026-03-27T01:32:25+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.69,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,298,6,False,0,benign,0.13368827,47.28,"{""login_hour_deviation"": {""circular_hour_distance"": 10.57, ""normal_mean_hour"": 11.57, ""value"": 1}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00828,DashboardView,data_access,2026-03-28T22:46:31+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.231,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,11,0,False,0,benign,0.17893273,57.55,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}, ""model_reconstruction_error"": {""ratio"": 1.07, ""threshold"": 0.167078, ""value"": 0.178933}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00829,SOQLQuery,query,2026-03-15T01:12:36+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.100,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,633,6,False,0,benign,0.16079643,53.7,"{""login_hour_deviation"": {""circular_hour_distance"": 10.57, ""normal_mean_hour"": 11.57, ""value"": 1}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00830,BulkDataExport,data_export,2026-03-16T01:01:07+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.212,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,584,4,False,0,benign,0.1716722,56.04,"{""login_hour_deviation"": {""circular_hour_distance"": 10.57, ""normal_mean_hour"": 11.57, ""value"": 1}, ""model_reconstruction_error"": {""ratio"": 1.03, ""threshold"": 0.167078, ""value"": 0.171672}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00831,SOQLQuery,query,2026-03-17T00:09:49+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.36,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,331,7,False,0,benign,0.15528281,52.46,"{""login_hour_deviation"": {""circular_hour_distance"": 11.57, ""normal_mean_hour"": 11.57, ""value"": 0}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00832,Logout,auth,2026-03-18T20:24:18+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.139,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,36,0,False,0,benign,0.12682429,45.52,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00833,Login,auth,2026-03-19T22:12:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.132,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,21,0,False,0,benign,0.15543598,52.49,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00834,SOQLQuery,query,2026-03-20T22:36:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.9,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,278,4,False,0,benign,0.13353439,47.24,"{""login_hour_deviation"": {""circular_hour_distance"": 10.43, ""normal_mean_hour"": 11.57, ""value"": 22}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00835,ConnectedAppOAuth,auth,2026-03-21T20:30:06+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.190,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,2,0,False,0,benign,0.1615177,53.85,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00836,SOQLQuery,query,2026-03-22T04:03:25+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.183,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,296,5,False,0,benign,0.12090111,43.95,"{""login_hour_deviation"": {""circular_hour_distance"": 7.57, ""normal_mean_hour"": 11.57, ""value"": 4}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00837,Login,auth,2026-03-23T19:52:00+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.31,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.2,15,0,False,0,benign,0.15123229,51.53,"{""login_hour_deviation"": {""circular_hour_distance"": 7.43, ""normal_mean_hour"": 11.57, ""value"": 19}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00838,SOQLQuery,query,2026-03-24T23:56:50+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.33,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.2,302,7,False,0,benign,0.13828468,48.42,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00839,SOQLQuery,query,2026-03-25T21:37:29+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.37,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,694,7,False,0,benign,0.1134683,41.92,"{""login_hour_deviation"": {""circular_hour_distance"": 9.43, ""normal_mean_hour"": 11.57, ""value"": 21}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00840,ConnectedAppOAuth,auth,2026-03-26T02:42:31+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.87,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,37,0,False,0,benign,0.17027308,55.75,"{""login_hour_deviation"": {""circular_hour_distance"": 9.57, ""normal_mean_hour"": 11.57, ""value"": 2}, ""model_reconstruction_error"": {""ratio"": 1.02, ""threshold"": 0.167078, ""value"": 0.170273}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00841,Login,auth,2026-03-27T20:31:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.8,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,5,0,False,0,benign,0.14570753,50.23,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00842,UserPermissionChange,admin,2026-03-30T11:05:33+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.199,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,20,0,True,1,daytime_admin_action,0.12984785,48.0,"{""unexpected_admin_action"": {""normal_admin_action_rate"": 0.0, ""value"": true}, ""unusual_event_name"": {""normal_values"": [""BulkDataExport"", ""ConnectedAppOAuth"", ""DashboardView"", ""Login"", ""Logout"", ""ReportExport"", ""SOQLQuery""], ""value"": ""UserPermissionChange""}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00843,Login,auth,2026-03-31T02:55:39+00:00,u_nightowl_noah_003,nightowl_engineer,198.51.100.19,mycompany.my.salesforce.com,Moscow,RU,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.0,25,0,False,1,foreign_country_login,0.18536836,100.0,"{""login_hour_deviation"": {""circular_hour_distance"": 9.57, ""normal_mean_hour"": 11.57, ""value"": 2}, ""model_reconstruction_error"": {""ratio"": 1.11, ""threshold"": 0.167078, ""value"": 0.185368}, ""unusual_city"": {""normal_values"": [""Seattle""], ""value"": ""Moscow""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""RU""}, ""unusual_tls_version"": {""normal_values"": [""TLS1.2"", ""TLS1.3""], ""value"": ""TLS1.0""}}",True,198.51.x.x,Mozilla/x.y Linux Firefox
evt_test_00844,ConnectedAppOAuth,auth,2026-04-01T02:56:06+00:00,u_nightowl_noah_003,nightowl_engineer,45.83.12.44,evil-connected-app.example,Unknown,Unknown,Linux,Mozilla/5.0 Linux Firefox,laptop,OAuth,TLS1.2,383,5,False,1,suspicious_oauth,0.19587585,100.0,"{""login_hour_deviation"": {""circular_hour_distance"": 9.57, ""normal_mean_hour"": 11.57, ""value"": 2}, ""model_reconstruction_error"": {""ratio"": 1.17, ""threshold"": 0.167078, ""value"": 0.195876}, ""public_or_unfamiliar_ip"": {""normal_private_ip_rate"": 1.0, ""src_ip"": ""45.83.12.44""}, ""unusual_city"": {""normal_values"": [""Seattle""], ""value"": ""Unknown""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""Unknown""}, ""unusual_domain_name"": {""normal_values"": [""login.salesforce.com"", ""mycompany.my.salesforce.com""], ""value"": ""evil-connected-app.example""}, ""unusual_login_type"": {""normal_values"": [""Password"", ""SSO""], ""value"": ""OAuth""}}",True,45.83.x.x,Mozilla/x.y Linux Firefox
evt_test_00845,UserPermissionChange,admin,2026-04-02T11:05:35+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.95,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,20,0,True,1,daytime_admin_action,0.15457767,52.3,"{""unexpected_admin_action"": {""normal_admin_action_rate"": 0.0, ""value"": true}, ""unusual_event_name"": {""normal_values"": [""BulkDataExport"", ""ConnectedAppOAuth"", ""DashboardView"", ""Login"", ""Logout"", ""ReportExport"", ""SOQLQuery""], ""value"": ""UserPermissionChange""}}",False,10.44.x.x,Mozilla/x.y macOS Safari
evt_test_00846,Login,auth,2026-04-03T23:23:06+00:00,u_nightowl_noah_003,nightowl_engineer,185.199.108.77,mycompany.my.salesforce.com,Moscow,RU,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.0,282,6,False,1,foreign_country_login,0.16396178,100.0,"{""login_hour_deviation"": {""circular_hour_distance"": 11.43, ""normal_mean_hour"": 11.57, ""value"": 23}, ""public_or_unfamiliar_ip"": {""normal_private_ip_rate"": 1.0, ""src_ip"": ""185.199.108.77""}, ""unusual_city"": {""normal_values"": [""Seattle""], ""value"": ""Moscow""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""RU""}, ""unusual_tls_version"": {""normal_values"": [""TLS1.2"", ""TLS1.3""], ""value"": ""TLS1.0""}}",True,185.199.x.x,Mozilla/x.y Linux Firefox
evt_test_00847,ConnectedAppOAuth,auth,2026-04-04T20:43:03+00:00,u_nightowl_noah_003,nightowl_engineer,45.83.12.44,evil-connected-app.example,Unknown,Unknown,macOS,Mozilla/5.0 macOS Safari,desktop,OAuth,TLS1.2,190,7,False,1,suspicious_oauth,0.18376164,100.0,"{""login_hour_deviation"": {""circular_hour_distance"": 8.43, ""normal_mean_hour"": 11.57, ""value"": 20}, ""model_reconstruction_error"": {""ratio"": 1.1, ""threshold"": 0.167078, ""value"": 0.183762}, ""public_or_unfamiliar_ip"": {""normal_private_ip_rate"": 1.0, ""src_ip"": ""45.83.12.44""}, ""unusual_city"": {""normal_values"": [""Seattle""], ""value"": ""Unknown""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""Unknown""}, ""unusual_domain_name"": {""normal_values"": [""login.salesforce.com"", ""mycompany.my.salesforce.com""], ""value"": ""evil-connected-app.example""}, ""unusual_login_type"": {""normal_values"": [""Password"", ""SSO""], ""value"": ""OAuth""}}",True,45.83.x.x,Mozilla/x.y macOS Safari
evt_test_00848,UserPermissionChange,admin,2026-04-05T11:05:56+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.105,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,20,0,True,1,daytime_admin_action,0.16223738,54.01,"{""unexpected_admin_action"": {""normal_admin_action_rate"": 0.0, ""value"": true}, ""unusual_event_name"": {""normal_values"": [""BulkDataExport"", ""ConnectedAppOAuth"", ""DashboardView"", ""Login"", ""Logout"", ""ReportExport"", ""SOQLQuery""], ""value"": ""UserPermissionChange""}}",False,10.44.x.x,Mozilla/x.y Linux Firefox
evt_test_00849,Login,auth,2026-04-06T00:40:18+00:00,u_nightowl_noah_003,nightowl_engineer,91.207.174.9,login.salesforce.com,Moscow,RU,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.0,14,0,False,1,foreign_country_login,0.22158207,100.0,"{""login_hour_deviation"": {""circular_hour_distance"": 11.57, ""normal_mean_hour"": 11.57, ""value"": 0}, ""model_reconstruction_error"": {""ratio"": 1.33, ""threshold"": 0.167078, ""value"": 0.221582}, ""public_or_unfamiliar_ip"": {""normal_private_ip_rate"": 1.0, ""src_ip"": ""91.207.174.9""}, ""unusual_city"": {""normal_values"": [""Seattle""], ""value"": ""Moscow""}, ""unusual_country"": {""normal_values"": [""US""], ""value"": ""RU""}, ""unusual_tls_version"": {""normal_values"": [""TLS1.2"", ""TLS1.3""], ""value"": ""TLS1.0""}}",True,91.207.x.x,Mozilla/x.y Linux Firefox
evt_test_01070,SOQLQuery,query,2026-03-15T13:45:35+00:00,u_complex_query_004,complex_query_engineer,10.51.2.58,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,774,7,False,0,benign,0.040152594,17.49,{},False,10.51.x.x,Mozilla/x.y Linux Firefox
evt_test_01071,SOQLQuery,query,2026-03-16T15:50:10+00:00,u_complex_query_004,complex_query_engineer,10.51.2.105,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1534,9,False,0,benign,0.04632325,19.89,{},False,10.51.x.x,Mozilla/x.y Linux Firefox
evt_test_01072,BulkDataExport,data_export,2026-03-17T20:47:37+00:00,u_complex_query_004,complex_query_engineer,10.51.2.57,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1674,9,False,0,benign,0.111984886,41.5,{},False,10.51.x.x,Mozilla/x.y Linux Firefox
evt_test_01073,SOQLQuery,query,2026-03-18T17:06:49+00:00,u_complex_query_004,complex_query_engineer,10.51.2.64,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2932,8,False,0,benign,0.1299183,46.32,{},False,10.51.x.x,Mozilla/x.y Linux Firefox
evt_test_01074,SOQLQuery,query,2026-03-19T21:58:46+00:00,u_complex_query_004,complex_query_engineer,10.51.2.229,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1033,7,False,0,benign,0.04968246,21.17,{},False,10.51.x.x,Mozilla/x.y Linux Firefox
